gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SAE-1 TPM,SAE-2 TPM,SAE-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SAE-1 Normalised Read Counts,SAE-2 Normalised Read Counts,SAE-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
RP11-481H12.1,0,0,0,0,0.21,0,0,0,0,0,1.041802727,0,35.72675757,Up,1
NHS-AS1,0.4,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
RP5-857K21.4,0,0,0,0,0,0.24,0,0,0,0,0,2.178142867,73.60476222,Up,1
RP11-95P13.1,0.54,1.47,0.26,0.43,0,0,2.026582841,5.61538403,0.988436715,1.842573394,0,0,4.62486737,Down,0.228215993
RP11-382D8.5,0,0,0,0,0.05,0,0,0,0,0,1.041802727,0,35.72675757,Up,1
RP11-314A15.2,0.09,0,0.08,0.22,0,0.09,1.013291421,0,0.988436715,2.763860091,0,1.089071433,1.911147193,Up,1
LINC00364,0,0.3,0,0.14,0.31,0,0,1.871794677,0,0.921286697,2.083605454,0,1.595804315,Up,1
AK3P3,0.15,0.54,0.29,0.37,0,0.29,1.013291421,3.743589354,1.97687343,2.763860091,0,2.178142867,1.360368098,Down,1
TMSB4XP6,213.19,226.58,163.61,353.84,454.8,320.76,25.82879831,29.8176892,21.68630153,74.54130665,104.0448384,64.12452599,3.137692863,Up,1.02475E-07
RP11-76N22.1,0,0.36,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
RP11-172E9.2,0,0,0.81,0.22,0,0,0,0,2.965310145,0.921286697,0,0,3.148693401,Down,0.41601822
TRPM2-AS,0.18,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
HSPD1P6,0,0.04,0.05,1.39,0.6,0.55,0,0.935897338,0.998321082,16.70292782,8.386511953,9.8778779,17.81742667,Up,6.23329E-07
CDC42-IT1,0,0.13,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
LRRC37A15P,0.18,0.33,0.29,0.25,0,0,3.039874262,5.61538403,4.942183575,4.606433485,0,0,2.939207887,Down,0.94941007
RPL4P6,0.37,0.17,0.12,0.26,0.41,0.56,6.079748523,2.807692015,1.97687343,4.606433485,7.292619089,9.801642899,1.994682321,Up,1
RP11-195F19.9,4.11,5.24,3.73,2.32,1.9,0.29,28.37215978,36.4999962,25.69935459,17.50444724,14.58523818,2.178142867,2.641610711,Down,0.001023731
AC016708.2,0,0,1.56,0,0,0,0,0,2.985078879,0,0,0,100.5026293,Down,1
MTAPP2,0,0,0,0.09,0,0.21,0,0,0,0.921286697,0,2.178142867,104.3143188,Up,1
PRRT3-AS1,1.15,0.9,1.45,2.45,2.58,2.89,7.093039944,5.61538403,8.895930435,16.58316054,17.71064636,19.6032858,2.492660131,Up,0.999999996
RP4-613B23.1,0.78,0.71,0.25,0.62,0.47,0,3.039874262,2.807692015,0.988436715,3.685146788,2.083605454,0,1.184048344,Down,1
TMEM254-AS1,1.67,1.07,1.47,0.66,1.16,1.42,54.71773671,37.43589354,44.47965218,24.87474082,36.46309545,45.7410002,1.27592911,Down,0.57718033
RP11-206L10.8,1.18,0.21,2.01,0.52,2.39,2.51,3.171602146,2.077692091,2.876350841,5.573784516,4.052612608,2.951383584,1.545896197,Up,1
RP11-34C15.2,0.14,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
ACBD6,40.54,41.99,37.81,32.65,33,29.99,709.3039944,704.7306958,689.9288271,595.1512062,572.9914999,533.6450023,1.236321321,Down,0.99950981
SEPHS1P4,0,0,0,0,0.07,0,0,0,0,0,1.052220754,0,36.07402514,Up,1
RP11-305L7.5,0,0,0,0.42,0,0,0,0,0,1.842573394,0,0,62.41911313,Up,1
HOXB-AS1,7.46,5.13,6.24,2.11,2.68,4.46,50.66457103,35.56409886,29.65310145,16.58316054,20.83605454,31.58307156,1.679095058,Down,0.12385852
RP3-508I15.19,0.21,0,0,0.17,0.76,0.8,1.013291421,0,0,0.921286697,4.167210908,4.356285733,9.081626813,Up,1
AC018463.4,0,0.09,0.1,0.27,0,0.13,0,0.992051179,1.067511652,3.049458967,0,1.513809292,2.19819581,Up,1
CT45A11P,0,0,0.07,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
RP5-997D16.2,0.13,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
RP5-1112D6.4,0.95,0.7,0.19,0.47,0.52,0.19,5.066457103,3.743589354,0.988436715,2.763860091,3.125408181,1.089071433,1.402398226,Down,1
CNOT6LP1,0.44,1.27,0.66,1.19,0.81,0.35,8.177261764,23.97768981,12.29615273,23.79683538,16.35630282,6.926494315,1.059093142,Up,0.778241418
SMYD3-IT1,0,0,0,0.64,0,0,0,0,0,1.842573394,0,0,62.41911313,Up,1
C9orf147,0,0,0,0.31,0.49,0,0,0,0,1.842573394,2.083605454,0,131.8726283,Up,1
GS1-124K5.2,0.46,0.79,0.69,0.66,0.33,0.27,2.026582841,4.782435399,4.942183575,5.555358782,4.31306329,3.495919301,1.136924873,Up,1
AC005518.2,0.07,0.07,0,0,0.07,0,1.013291421,0.935897338,0,0,1.041802727,0,1.846597988,Down,1
RP11-160E2.17,0,0,0,0,0,0.33,0,0,0,0,0,1.089071433,37.30238111,Up,1
RP11-632C17__A.1,103.14,79.2,85.19,70.4,71.92,67.81,422.0257437,328.1256068,348.6611669,323.2150119,336.4814448,311.4308671,1.131477352,Down,0.767738988
FTH1P5,1.9,1.03,1.88,0.97,1.8,2.04,9.727597637,5.343973802,9.647142339,5.546145915,10.38677319,11.59861076,1.113655041,Up,1
RPL4P5,0.91,0.73,0.9,1.37,1.1,1.2,14.5508648,11.72679365,14.21371996,23.3730435,18.93997358,20.53988723,1.551845144,Up,1
AP000688.14,0.13,0.12,0.07,0,0.06,0.07,2.026582841,1.871794677,0.988436715,0,1.041802727,1.089071433,2.27538203,Down,1
HSPB1P2,0.59,0,0.19,0,0,0,3.050007176,0,0.998321082,0,0,0,135.9442753,Down,1
RP11-173G21.1,0.03,0.03,0,0,0,0.03,1.023424335,0.945256312,0,0,0,1.099962148,1.768803186,Down,1
PHBP4,0.11,0,0.11,0.18,0,0,1.013291421,0,0.988436715,1.842573394,0,0,1.084992525,Down,1
NFE4,0.16,0,0,0.07,0.07,0,2.026582841,0,0,0.921286697,1.041802727,0,1.031856783,Down,1
HERC2P4,0.25,1.06,0.74,0.8,0.51,0.61,3.039874262,12.17602437,6.948710107,9.489252978,6.250816362,8.865041467,1.109959229,Up,0.924804459
RP11-244J10.1,0.29,0,0,0,0.26,0,1.013291421,0,0,0,1.041802727,0,1.027328229,Up,1
GTF2IP23,0,0.79,0,0,0,0,0,1.871794677,0,0,0,0,63.39315589,Down,1
CTD-2192J16.11,0.2,0.18,0,0,0,0.19,1.013291421,0.935897338,0,0,0,1.089071433,1.768599126,Down,1
TOMM20P4,0,0,0,0.47,0.26,0.82,0,0,0,1.870211995,1.062638782,3.288995728,208.3948835,Up,1
LL0XNC01-116E7.4,0,0,0,0,0,0.19,0,0,0,0,0,2.178142867,73.60476222,Up,1
ELOVL2-AS1,0,0,0,0.11,0.25,0,0,0,0,0.921286697,2.083605454,0,101.1630717,Up,1
HMGN2P3,2.52,0.78,1.67,1.32,1.38,1.76,3.333728774,1.057563992,2.25363571,2.165023738,2.344056136,2.864257869,1.109126153,Up,1
AC004538.3,2.32,0.63,1.83,0.68,0.79,0.21,14.18607989,14.03846008,15.81498744,1.842573394,5.209013635,4.356285733,3.852947862,Down,0.9999999
RP4-635E18.6,0.52,0.51,0.27,1.51,0.5,1.95,2.026582841,1.871794677,0.988436715,6.449006878,2.083605454,8.712571466,3.513491253,Up,1
TPI1P2,0.65,1.02,0.55,0.43,0.72,1.34,17.23608706,23.39743346,14.83643509,11.97672706,20.8568906,23.95957153,1.023842065,Up,0.937535252
RPL4P3,0,0,0,0.16,0,0.06,0,0,0,2.85598876,0,1.089071433,132.5020065,Up,1
DSCR9,0.05,0,0.14,0.08,0,0,1.013291421,0,2.965310145,1.842573394,0,0,2.140691296,Down,0.526962187
FAM41C,0.14,1.13,0.05,0.67,0,2.4,3.364127516,5.203589201,1.186124058,2.800711559,0,9.986785043,1.310067988,Up,0.600623645
KARSP2,0,0,0,0,0,0.05,0,0,0,0,0,1.089071433,37.30238111,Up,1
GOLGA6L5P,6.26,7.12,6.17,4.87,6.59,4.73,179.0384611,203.6512608,169.9913462,146.6135649,196.5465025,145.5870692,1.130803851,Down,0.784400719
AC009245.3,1.17,1.47,1.22,1.71,2.19,1.33,11.51099054,14.50640874,11.96008425,18.1309222,23.56557769,14.17971006,1.470926374,Up,1
LINC01048,1.53,2.2,2.14,6.07,5.95,6.54,7.093039944,10.29487072,9.88436715,31.32374769,31.25408181,33.76121443,3.529707103,Up,0.99852727
AC092667.2,0,0,0,0,0.03,0,0,0,0,0,1.041802727,0,35.72675757,Up,1
AC092651.1,0,0,0.26,4.07,0,0,0,0,0.464565256,8.853565157,0,0,17.9623721,Up,0.092454829
SPTLC1P1,0,4.05,0,2.78,1.53,1.61,0,4.932178973,0,4.136577269,2.354474163,2.352394296,1.788215575,Up,0.499275165
AC007163.6,0,0,0,0.17,0,0,0,0,0,1.842573394,0,0,62.41911313,Up,1
TCEA1P2,2.69,2.12,2.26,3.5,2.72,3.29,28.15936858,22.33051049,23.59398439,39.5231993,31.10822943,37.35515016,1.457440941,Up,1
RP5-902P8.10,3.88,1.28,1.03,0.28,1.56,1.32,11.14620563,3.743589354,2.965310145,0.921286697,4.167210908,4.356285733,1.887653204,Down,0.425407706
LINC00856,2.87,5.36,6.81,7.13,6.03,4.72,36.47849114,39.30768821,38.54903189,61.72620869,59.38275544,67.52242886,1.649639702,Up,0.999999986
XX-C2158C6.1,0,0.41,0,0.33,0,0,0,0.870384525,0,0.810732293,0,0,1.070952706,Down,1
RP1-43E13.2,4.43,3.44,3.46,2.17,1.81,2.13,20.26582841,15.91025475,15.81498744,11.05544036,9.376224544,10.89071433,1.659238369,Down,1
RP11-313A24.1,0,0,0.15,0,0,0,0,0,1.97687343,0,0,0,66.895781,Down,1
AC004160.4,0.19,0,0.18,0,0,0.36,1.013291421,0,0.988436715,0,0,2.178142867,1.08682989,Up,1
SERPINB9P1,0.46,0.37,0.65,0.22,0,0.26,8.106331364,6.551281369,9.88436715,2.763860091,0,3.2672143,4.054063405,Down,0.999999999
RP11-488P3.1,0.14,0.04,0,0.04,0,0.14,3.039874262,0.935897338,0,0.921286697,0,3.2672143,1.053105723,Up,0.589258144
LRRC37A6P,0.01,0.01,0,0,0,0.03,1.013291421,0.935897338,0,0,0,2.178142867,1.115680784,Up,1
LINC00276,0,0.16,0.84,0.14,0,0,0,0.935897338,4.942183575,0.921286697,0,0,6.210620765,Down,0.285375956
LINC01381,0.25,0.46,0,0,0,0,1.013291421,1.871794677,0,0,0,0,97.16953658,Down,1
ANKRD18B,0.38,0.12,0.31,0.21,0.2,1.78,11.14620563,6.551281369,6.919057005,11.97672706,11.45983,11.97978577,1.438187148,Up,1
U73166.2,0.55,1.33,0.44,0.51,0.14,0.24,10.13291421,15.91025475,15.81498744,11.05544036,5.209013635,7.623500033,1.751326905,Down,1
PA2G4P4,0.07,0.3,0.08,0.14,0,0.15,1.013291421,4.379999544,1.116933488,2.155810871,0,2.28705001,1.462201626,Down,1
CLUHP5,0,0,0,0.1,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
AP000695.6,0.2,0.18,0.29,0.58,0.65,0.98,2.026582841,1.871794677,2.965310145,6.449006878,7.292619089,10.89071433,3.57752505,Up,0.999999999
PSMG3-AS1,2.99,4.37,3.7,2.18,1.38,2.75,151.9937131,144.1281901,158.1498744,119.7672706,109.3892863,93.66014326,1.407174914,Down,0.999999954
RP11-141M1.3,0,0.27,0,0,0.09,0,0,2.807692015,0,0,1.041802727,0,2.647587978,Down,0.387718645
RP11-416N4.4,0,0,0.42,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
RPL7AP8,0,0.1,0.11,0,0,0,0,0.935897338,0.988436715,0,0,0,65.14446845,Down,1
PPP5D1,2.37,1.85,1.35,0.55,1.18,0.75,22.29241125,23.39743346,20.75717102,9.212866969,16.66884363,14.15792863,1.659037041,Down,1
THAP7-AS1,1.01,1.45,1.07,1.07,1.19,1.23,17.22595415,25.26922814,16.80342416,20.26830733,21.87785727,26.1377144,1.151449243,Up,1
HCG4P7,0.26,0.16,0.17,0.37,0.33,0,3.039874262,1.871794677,1.97687343,4.606433485,4.167210908,0,1.272470981,Up,1
COL6A4P1,0,0.19,0,0,0.03,0,0,0.935897338,0,0,1.041802727,0,1.10964456,Up,1
NOS2P3,0.09,0,0.07,0.26,0.02,0.02,4.053165682,0,3.172881855,4.753839356,1.114728918,1.089071433,1.038411802,Down,0.61177306
CEACAMP9,0,0.2,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
LIMD1-AS1,0.05,0,0.09,0.09,0,0,1.013291421,0,0.988436715,1.842573394,0,0,1.084992525,Down,1
RP11-297A16.2,0,0,0,0,0.14,0,0,0,0,0,1.041802727,0,35.72675757,Up,1
RP11-305L7.1,0.67,0.92,0.65,0,0,0.22,6.079748523,8.423076045,5.93062029,0,0,2.178142867,9.26726489,Down,0.99999998
CTB-89H12.4,3.25,3.05,3.37,3.02,3,3.4,406.5933154,382.3514986,418.7709831,396.8810962,398.7187397,450.7013219,1.031948247,Up,0.995357995
RP11-517P14.2,9.38,6.25,8.24,5.61,5.92,7.21,78.02343938,52.41025095,68.20213334,50.67076833,54.17374181,65.344286,1.167120366,Down,0.785523204
LINC01183,0,0.07,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
FAM133DP,0.53,0.3,0.53,0.61,0.53,1.07,3.880906141,2.218076692,3.835134454,4.845968026,4.250555126,8.560101465,1.775031757,Up,1
ZNF32-AS2,0,0.27,0.09,0,0.27,0,0,2.807692015,0.988436715,0,3.125408181,0,1.212562214,Down,0.487332157
SF3A3P1,0,0,0,0.09,0.05,0.06,0,0,0,1.851786261,1.041802727,1.132634291,135.2074426,Up,1
AC027612.3,0,0,0,0.12,0,0,0,0,0,1.842573394,0,0,62.41911313,Up,1
RP11-464C19.2,0,0,0.2,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
RP13-228J13.5,0,5.88,2.32,0,5.41,2.38,0,7.861537642,3.914209391,0,10.18883067,3.811750016,1.188453441,Up,0.659194209
AC021016.7,0,0,0,0.19,0.21,0,0,0,0,0.921286697,1.041802727,0,66.43631413,Up,1
GTF2IRD1P1,0.03,0.06,0.03,0,0.12,0,1.013291421,1.871794677,0.988436715,0,4.167210908,0,1.07523668,Up,0.515533482
CCT5P2,0,0.04,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
AC093609.1,0.82,1.58,1.87,0,0.34,0.09,9.119622785,17.78204943,20.75717102,0,4.167210908,1.089071433,9.021244071,Down,4.173E-06
FTX,13.24,11.29,12.6,14.34,9.92,11.91,139.834216,128.2179354,138.3811401,125.2949908,101.0548645,138.312072,1.114538768,Down,1
RPSAP8,0,0.09,0.19,0.09,0.09,0.21,0,0.935897338,1.97687343,0.994989633,1.041802727,2.276159296,1.475803587,Up,1
GPAA1P2,1.05,0.41,0.33,0.07,0.33,0.37,12.26082619,7.168973612,3.53860344,1.750444724,4.948562954,5.445357166,1.889084444,Down,0.389694432
RP11-402G3.3,0,0,0,0,0,0.19,0,0,0,0,0,1.089071433,37.30238111,Up,1
AC159540.1,7.2,8.31,6.5,6.88,7.39,7.78,100.7110343,108.4985784,91.13386513,100.9914477,98.38784954,126.2124884,1.084056382,Up,1
RP5-1198O20.4,0.67,0.66,2.11,1.01,7.71,0.65,4.053165682,2.807692015,8.895930435,5.527720181,6.250816362,4.356285733,1.023946235,Up,1
RP11-469A15.2,0,0,0,0,0,0.09,0,0,0,0,0,2.178142867,73.60476222,Up,1
RP11-286H14.4,0.07,0.06,0.07,0.23,0.07,0.07,1.013291421,0.935897338,0.998321082,3.712785389,1.052220754,1.099962148,1.979831673,Up,1
RPS23P8,20.41,20.61,21.43,17.58,18.41,19.38,41.9401319,43.23845703,44.42034597,42.7845542,46.00600843,46.91719734,1.047125475,Up,1
DNM3OS,23.24,26.84,25.75,11.16,12.48,13.24,1433.80736,1661.217776,1575.568124,725.0526305,818.8569435,865.8117894,1.938217913,Down,0
USP12-AS2,0,0,0.7,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
AC022816.2,0,0,0,0.09,0,0.11,0,0,0,0.921286697,0,1.089071433,68.01193767,Up,1
AC112229.1,0.05,0,0,0,0.02,0.12,2.026582841,0,0,0,1.041802727,5.445357166,3.168926514,Up,0.37392589
KLHL7-AS1,0.09,0.16,0.09,0.02,0,0.09,3.039874262,5.61538403,2.965310145,0.921286697,0,3.2672143,2.761779231,Down,1
TNPO1P2,0,0.03,0,0,0,0.06,0,0.935897338,0,0,0,2.189033581,2.297380366,Up,0.521491378
PRKRIRP1,0,0,0,0.03,0,0,0,0,0,0.930499564,0,0,32.01665213,Up,1
SETSIP,0.1,0.65,0.2,0.34,0.38,0.12,1.023424335,6.560640342,1.986757797,3.731211122,4.188046963,1.274213577,1.040912015,Down,0.69020574
PABPC1P3,0,0,0,0,0,0.5,0,0,0,0,0,2.178142867,73.60476222,Up,1
ENO1-AS1,0,0.24,0.52,0.43,0.24,0,0,0.935897338,1.97687343,1.842573394,1.041802727,0,1.009742959,Down,1
RP11-54O7.1,0.02,0.02,0.02,0,0,0.05,1.013291421,0.935897338,0.988436715,0,0,2.178142867,1.343946317,Down,1
FBXW4P1,0.03,0,0.03,0,0.03,0,1.013291421,0,0.988436715,0,1.041802727,0,1.895617621,Down,1
RP11-681L4.1,0,0,0,0.32,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
CTAGE13P,0,0,0,0.03,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
RP11-274B21.4,4.95,3,3.86,2.62,2.61,0.93,15.19937131,9.358973384,11.86124058,9.212866969,9.376224544,3.2672143,1.665406012,Down,1
RP4-612B15.2,0,0,0,0,0,0.2,0,0,0,0,0,1.143525005,39.11750016,Up,1
LINC01001,2.19,1.34,1.41,1.57,1.2,1.17,31.0269833,36.71525258,23.63352186,30.58671834,20.96107087,31.10388013,1.105514178,Down,1
AC074011.2,0.36,0,0,0,0,0,2.026582841,0,0,0,0,0,68.55276137,Down,1
RP11-478K15.6,0,0,0.02,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
AC127904.2,0.11,0.16,0,0,0.27,0.06,2.026582841,2.807692015,0,0,5.209013635,1.089071433,1.300930818,Up,0.515617674
AC092171.4,0.02,0,0.07,0.1,0.02,0,1.013291421,0,2.965310145,4.606433485,1.041802727,0,1.416512996,Up,0.483474543
RPL10P3,0,0,0,0,0.45,0,0,0,0,0,2.083605454,0,70.45351514,Up,1
AC021188.4,1.39,0.46,0.37,0.53,0.35,0,11.14620563,3.743589354,2.965310145,4.606433485,3.125408181,0,2.304234729,Down,0.390320864
MEIS1-AS2,0.42,0.16,0,0,0,0,3.039874262,0.935897338,0,0,0,0,133.52572,Down,1
SDAD1P2,0,0,0,0.06,0,0.08,0,0,0,1.842573394,0,2.178142867,135.0238753,Up,1
AC007036.4,0.29,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
RHOQP3,1.65,1.97,2.05,2.01,2.17,1.61,10.29504083,12.41935768,12.82002419,13.81930045,15.1269756,11.06496576,1.125879145,Up,1
SNAP23P,0,0,0.96,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
RP3-408N23.4,0.23,0,0.46,0,0.21,0,1.013291421,0,1.97687343,0,1.041802727,0,2.817836505,Down,1
VN1R108P,1.73,0.6,1.7,0.64,0.51,0.64,16.21266273,5.61538403,15.81498744,6.449006878,5.209013635,6.5344286,2.067396867,Down,0.204057526
RP11-318C24.1,3.21,0,0,0,2.05,0,1.013291421,0,0,0,1.041802727,0,1.027328229,Up,1
RP1-215K18.4,0.05,0.05,0,0,0,0,1.013291421,0.935897338,0,0,0,0,65.97295863,Down,1
PSAT1P3,0,0.07,0.07,0.13,0.28,0.07,0,0.935897338,0.988436715,1.842573394,4.167210908,1.089071433,3.647716071,Up,1
SMARCE1P5,0.2,0,0,0,0.06,0,3.039874262,0,0,0,1.041802727,0,2.864215759,Down,0.417714779
HLA-K,0.08,0.07,0.16,0.34,0.38,0.32,1.013291421,0.935897338,1.986757797,4.606433485,5.219431663,4.356285733,3.583545738,Up,1
YY2,4.23,4.66,4.71,2.5,3.31,3,159.3806075,176.1920329,176.2283819,99.69243347,133.3507491,120.3532841,1.448196643,Down,0.999996252
C2orf27AP3,0.18,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
AC099535.4,0.39,0,1.5,0,0,0,1.013291421,0,3.95374686,0,0,0,166.5679427,Down,1
CBX1P1,0,0,0.58,0,0,0.28,0,0,1.97687343,0,0,1.089071433,1.793338093,Down,0.599548009
AC005532.5,0.32,0,0.24,0.8,0.52,0.79,2.026582841,0,0.988436715,5.527720181,3.125408181,4.356285733,4.282210296,Up,1
RP11-325P15.2,0,0.06,0.06,0.06,0,0.07,0,0.935897338,0.988436715,0.921286697,0,1.089071433,1.044017079,Up,1
RPEP3,0.14,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
LINC01293,0,0.06,0,0.16,0,0,0,0.935897338,0,2.763860091,0,0,2.892502111,Up,0.380898705
LINC01614,25.27,29.27,23.99,47.3,49.31,53.23,168.2063758,196.5384411,159.1383111,344.5612246,364.6309545,388.7985017,2.09580677,Up,0
ZNF674-AS1,1.45,2.17,1.29,2.4,2.65,2.24,40.53165682,60.83332699,35.58372174,70.93907566,79.17700726,66.43335743,1.581117587,Up,0.008022858
RP11-195E2.1,0,0,0,0,0,0.21,0,0,0,0,0,1.611825721,54.72752404,Up,1
GOT2P2,0.06,0,0.13,0.06,0.06,0,1.013291421,0,1.97687343,0.921286697,1.041802727,0,1.515318286,Down,1
RP4-595K12.2,0,0,0.25,0.11,0.47,0,0,0,1.97687343,0.921286697,4.177628936,0,2.555674691,Up,0.39349796
AGAP10P,0.06,0.28,0.09,0.31,0.13,0.05,1.915120785,9.153075969,3.054269449,10.63164848,4.698530299,1.644497864,1.201534517,Up,0.63135069
FBXW11P1,0.11,0.1,0.21,0.09,0.15,0.11,2.026582841,1.871794677,3.95374686,1.842573394,3.125408181,2.178142867,1.098381786,Down,1
STMND1,0,0,0.12,0,0,0,0,0,1.97687343,0,0,0,66.895781,Down,1
AC005077.14,0.04,0,0,0.02,0,0.04,2.026582841,0,0,0.921286697,0,2.178142867,1.521664725,Up,1
RP11-767N6.7,4.45,4.7,8.54,2.97,3.31,3.34,26.34557693,28.07692015,50.41027247,19.34702064,21.87785727,21.78142867,1.663529722,Down,0.252940698
RPS18P12,0.31,2.18,0.84,0.48,0.79,1.51,1.215949705,8.544742699,3.251956792,2.100533669,3.51087519,6.599772886,1.065473046,Down,0.611191957
MAGEA8-AS1,0,0,0,0,0,0.24,0,0,0,0,0,1.089071433,37.30238111,Up,1
RP3-525N10.2,0,0,0,0,0,0.39,0,0,0,0,0,2.178142867,73.60476222,Up,1
PPIHP1,0,0,0,0,0,0.21,0,0,0,0,0,1.089071433,37.30238111,Up,1
AC008063.2,1.08,0.99,0.61,1.03,1.72,1.06,7.093039944,6.551281369,3.95374686,7.370293575,12.50163272,7.623500033,1.561454498,Up,1
RP11-34A14.3,0,0.06,0.07,0.24,0.13,0.14,0,0.935897338,0.988436715,3.685146788,2.083605454,2.178142867,4.081643614,Up,1
RP11-314C16.1,0.94,1.07,1.83,0.76,0.85,0.45,4.053165682,4.679486692,7.90749372,3.685146788,4.167210908,2.178142867,1.656989728,Down,1
RP11-367G18.1,2.78,4.02,1.23,0.62,1.15,0.7,7.093039944,12.1666654,3.95374686,2.763860091,5.209013635,2.178142867,2.283018792,Down,0.25491392
LINC01507,0,0.25,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
RP11-109P14.10,0,0,0,0,0.22,0.46,0,0,0,0,1.041802727,2.178142867,108.3315198,Up,1
RP3-452M16.1,0.43,0.1,0.11,0.91,0.2,0.43,4.053165682,0.935897338,0.988436715,9.222079836,2.094023481,4.356285733,2.61379771,Up,0.244517573
AC018696.4,0,2.52,0,0,0,0,0,0.05615384,0,0,0,0,2.871794677,Down,0.999999999
AC005703.3,0,0,0,0.04,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
LINC00160,0,0.13,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
AC079250.1,0.68,0.44,0,0.66,0,0.45,3.364127516,2.208717719,0,3.602230985,0,2.450410725,1.085634433,Up,0.784546364
HSBP1,106.34,104.49,107.98,143.97,132.95,143.55,1513.857382,1445.961388,1509.342864,1891.401589,1861.701473,1922.21108,1.269881582,Up,0
FAM201B,0,0.16,0,0,0.16,0,0,0.935897338,0,0,1.041802727,0,1.10964456,Up,1
RPL7P32,0,0.38,0.26,0.22,0.38,0,0,3.060384296,2.065832734,1.971553531,3.385858863,0,1.044838175,Up,1
CDC20P1,0.21,0.24,0.36,0,0,0,4.053165682,4.679486692,6.919057005,0,0,0,522.723646,Down,0.99999995
RP6-109B7.2,0,0,0.14,0,0,0,0,0,1.97687343,0,0,0,66.895781,Down,1
RP11-175O19.4,1.57,1.31,1.72,2.12,2.09,2.03,77.01014796,64.57691635,84.01712078,109.6331169,109.3892863,105.639929,1.439021007,Up,0.999999989
LINC00271,0.12,0.17,0.65,0.22,0.19,0.1,2.026582841,2.807692015,3.95374686,3.685146788,3.125408181,2.178142867,1.022757499,Up,1
RPL7L1P9,0,0,0.25,0.53,0.27,0.25,0,0,1.986757797,4.643284952,2.385728245,2.189033581,4.585601102,Up,1
AC007238.1,0.37,0.41,0.35,0.19,0.38,0.58,8.400185876,9.377691331,7.927262454,4.634072085,9.417896653,14.24505435,1.100713789,Up,1
RP1-140A9.1,0,0.18,0,0.16,0.09,0.1,0,1.871794677,0,1.842573394,1.041802727,1.089071433,2.105089263,Up,1
RP11-263K19.4,1.3,0.91,1.22,0.81,1.47,1.46,9.119622785,5.61538403,6.919057005,5.527720181,8.334421817,7.623500033,1.007827877,Down,1
NPM1P9,0,0.19,0.1,0,0.1,0,0,1.871794677,0.988436715,0,1.041802727,0,2.696607611,Down,1
HCG18,10.46,11.94,13.76,19.87,19.34,18.03,425.5823966,428.640981,434.9121546,715.8397635,692.7988135,694.8275744,1.631672659,Up,0
RP4-760C5.3,0,0,0,0,0.36,0,0,0,0,0,2.083605454,0,70.45351514,Up,1
RP5-1071N3.1,0.06,0.06,0,0,0.03,0.06,2.026582841,1.871794677,0,0,1.041802727,2.178142867,1.208751779,Down,1
LINC01436,2.66,2.81,1.82,2.52,2.59,2.41,33.43861688,35.56409886,22.73404445,34.08760779,35.42129272,32.672143,1.11381336,Up,1
LINC01508,0,0.08,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
RP3-475N16.1,0.23,0.39,0.22,0.12,0.08,0.23,2.026582841,2.807692015,1.97687343,0.921286697,1.041802727,2.178142867,1.640078473,Down,1
RP4-569M23.2,0,0.04,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
RP1-34H18.1,2.85,1.58,2.62,1.1,1.63,1.63,33.43861688,18.71794677,30.64153817,13.81930045,20.83605454,20.69235723,1.495693818,Down,0.410277599
