gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SP-1 TPM,SP-2 TPM,SP-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SP-1 Normalised Read Counts,SP-2 Normalised Read Counts,SP-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
RP11-430C7.5,0,0,0,0.07,0.08,0,0,0,0,2.075299116,2.345169001,0,148.3489372,Up,1
ZNF542P,17.96,20.23,20.05,20.33,22.42,18.4,610.7657422,642.0749588,671.2339983,683.8110586,677.7538413,640.5137663,1.040540396,Up,1
COX19,3.55,3.33,2.54,3.49,2.83,4.01,108.4441686,112.8610341,115.040104,138.0073912,136.0198021,147.6184071,1.253586669,Up,1
RPS27P29,0.95,0,0,0,1.1,0.69,1.033288777,0,0,0,1.207762036,0.867362392,1.979823801,Up,1
RP11-146D12.2,0.76,0,0.36,0.63,0.22,0.05,6.342960807,0,4.771663446,6.371168285,2.345169001,1.125903105,1.128885016,Down,0.930560046
FAR2P3,0,0,0,0,0.85,0,0,0,0,0,4.690338002,0,157.3446001,Up,1
RPL12P37,0,0,0,0,0,0.18,0,0,0,0,0,0.8340023,28.80007666,Up,1
GHRLOS,0,0.58,0.13,0.36,0.22,0.11,0,11.38094462,3.001046192,8.301196462,3.517753502,2.5020069,1.004252953,Down,0.946682634
RP11-499P20.2,0.41,0.98,0.65,0.41,0.77,0.86,5.115290973,12.32935667,8.002789846,5.188247789,9.380676005,10.8420299,1.001434058,Down,1
RP11-298O21.2,0.15,0,0.72,0.45,0.51,0.47,1.023058195,0,5.001743654,3.112948673,3.517753502,3.336009199,1.651038568,Up,1
RPL36AP40,0,0.47,0.51,0,0,0,0,0.948412051,1.000348731,0,0,0,65.95869274,Down,1
ACAD11,20.82,23.33,22.21,19.04,22.98,18.29,829.4342007,996.781066,946.3298993,977.4658834,965.037044,900.6224036,1.025456538,Up,0.995667094
RPS2P5,111.15,95.73,96.16,87.96,108.98,96.42,1131.297752,984.49913,976.1002775,903.3880815,1095.62778,995.1649043,1.032635109,Down,0.996667526
PPIL3,43.45,41.88,42.51,35.11,37.67,35.45,490.0448752,441.960016,467.1628573,416.0974727,369.3641177,418.6691545,1.161969242,Down,0.934157955
AC017002.1,0,0.11,0.4,0.41,0.3,0.39,0,0.948412051,3.351168248,3.455373027,2.485879141,3.336009199,2.149691361,Up,1
RPL23AP7,27.21,30.77,31.07,26.59,30.94,31.58,379.9740441,431.4326422,454.0782959,349.3039706,429.2831857,416.5591287,1.058852153,Down,0.989884665
RPL36AP45,0,0,0,0,0.62,0,0,0,0,0,1.184310346,0,40.47701152,Up,1
U47924.6,9.75,6.29,8.67,8.27,7,6.66,96.66876881,76.39459074,82.45874587,90.16137008,83.74598503,69.33061119,1.050496328,Down,1
RP11-36C20.1,1.75,1.31,0.93,1.61,1.45,1.03,11.26387072,8.535708463,6.002092384,10.37649558,9.25169171,6.780438698,1.023496521,Up,1
